Date,Sort Order,Account,Merchant Name,Amount,Running Balance,Category
10/31/2023,2865,Primary Credit - 5496,POOP CAFE TORONTO ON,$49.88,$145.73,
10/30/2023,2864,Primary Credit - 5496,FOREIGN TRANSACTION FEE,$0.43,$95.85,
10/30/2023,2863,Primary Credit - 5496,PETRO CANADA34105 INGERSOLL ON,$14.50,$95.42,
10/30/2023,2862,Primary Credit - 5496,FOREIGN TRANSACTION FEE,$0.97,$80.92,
10/30/2023,2861,Primary Credit - 5496,CN TOWER FOOD BEVERAG TORONTO ON,$32.62,$79.95,
10/30/2023,2860,Primary Credit - 5496,SP OVERLOAD 185-56473476 TX,$10.00,$47.33,
10/30/2023,2859,Primary Credit - 5496,FOREIGN TRANSACTION FEE,$1.08,$37.33,
10/30/2023,2858,Primary Credit - 5496,DIGITAL ATTRACTIONS IN TORONTO ON,$36.25,$36.25,
12/23/2023,2857,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$5.05,$916.38,
12/23/2023,2856,Primary Credit - 5496,TACO BELL 001500159194 WARREN MI,$10.00,$911.33,
12/23/2023,2855,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$63.56,$901.33,
12/23/2023,2854,Primary Credit - 5496,LITTLE CAESARS #0005 BERKLEY MI,$8.46,$837.77,
12/22/2023,2853,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$1.72,$829.31,
12/21/2023,2852,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.65,$827.59,
12/21/2023,2851,Primary Credit - 5496,JIMMY JOHNS 2184 WARREN MI,$9.95,$825.94,
12/21/2023,2850,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$29.67,$815.99,
12/20/2023,2849,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$786.32,
12/20/2023,2848,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$783.67,
12/20/2023,2847,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$29.44,$781.02,
12/20/2023,2846,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$3.51,$751.58,
12/19/2023,2845,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$3.51,$748.07,
12/18/2023,2844,Primary Credit - 5496,MEIJER # 145 FRASER MI,$40.00,$744.56,
12/18/2023,2843,Primary Credit - 5496,THE PANTRY STERLING HTS MI,$34.09,$704.56,
12/16/2023,2842,Primary Credit - 5496,ETERNAL GAMES WARREN MI,$9.52,$670.47,
12/16/2023,2841,Primary Credit - 5496,ETERNAL GAMES WARREN MI,$10.00,$660.95,
12/15/2023,2840,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$1.63,$650.95,
12/14/2023,2839,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$45.22,$649.32,
12/13/2023,2838,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$604.10,
12/13/2023,2837,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$63.56,$599.53,
12/13/2023,2836,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$20.14,$535.97,
12/12/2023,2835,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$515.83,
12/12/2023,2834,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$13.57,$512.98,
12/11/2023,2833,Primary Credit - 5496,THE UPS STORE 7776 571-2656352 MI,$3.70,$499.41,
12/11/2023,2832,Primary Credit - 5496,S0008023 UNCLE EDS OIL SH800-9355961 MI,$107.30,$495.71,
12/11/2023,2831,Primary Credit - 5496,BATTERIES+BULBS #0987 ROSEVILLE MI,$5.29,$388.41,
12/9/2023,2830,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$383.12,
12/9/2023,2829,Primary Credit - 5496,LITTLE JOE'S CONEY ISL WARREN MI,$11.53,$378.55,
12/8/2023,2828,Primary Credit - 5496,MEIJER # 145 FRASER MI,$40.21,$367.02,
12/8/2023,2827,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.65,$326.81,
12/8/2023,2826,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.53,$325.16,
12/7/2023,2825,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$322.63,
12/7/2023,2824,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$4.49,$320.73,
12/6/2023,2823,Primary Credit - 5496,MARATHON PETRO112276 FRASER MI,$39.58,$316.24,
12/6/2023,2822,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$32.86,$276.66,
12/6/2023,2821,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.73,$243.80,
12/6/2023,2820,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$25.75,$239.07,
12/6/2023,2819,Primary Credit - 5496,FIVE GUYS 1308 QSR EASTPOINTE MI,$11.12,$213.32,
12/5/2023,2818,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$202.20,
12/4/2023,2817,Primary Credit - 5496,TST* BREAD & ROSES Shelby TownshMI,$20.21,$199.35,
12/4/2023,2816,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$4.58,$179.14,
12/4/2023,2815,Primary Credit - 5496,Big Boy Restaurant Gro Fraser MI,$34.64,$174.56,
12/2/2023,2814,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$139.92,
12/2/2023,2813,Primary Credit - 5496,KIT CHEN THAI BY TOEY WARREN MI,$12.76,$135.35,
12/2/2023,2812,Primary Credit - 5496,ETERNAL GAMES WARREN MI,$5.00,$122.59,
12/1/2023,2811,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$117.59,
11/29/2023,2810,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$21.02,$113.02,
11/29/2023,2809,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$92.00,
11/28/2023,2808,Primary Credit - 5496,RITE AID 04339 STERLING HEIGMI,$42.95,$87.43,
11/28/2023,2807,Primary Credit - 5496,NARUTO SUSHI STERLING HEIGMI,$47.29,$44.48,
11/27/2023,2806,Primary Credit - 5496,THE HOME DEPOT #2707 ROSEVILLE MI,-$2.81,-$2.81,
11/27/2023,2805,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$137.67,$0.00,
11/27/2023,2804,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$1207.32,-$137.67,
1/22/2024,2803,Primary Credit - 5496,JUAN BLANCOS - EAST FRASER MI,$65.72,$217.32,
1/20/2024,2802,Primary Credit - 5496,SPEEDWAY 01016 STERLING HSTERLING HEIGMI,$39.77,$151.60,
1/20/2024,2801,Primary Credit - 5496,TARGET 00003517 ROCHESTER MI,$20.95,$111.83,
1/20/2024,2800,Primary Credit - 5496,SOHO ROCHESTER HILMI,$44.49,$90.88,
1/20/2024,2799,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$46.39,
1/20/2024,2798,Primary Credit - 5496,LOUIES HAM & CORNED BEEF WARREN MI,$13.66,$43.54,
1/19/2024,2797,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$29.88,
1/18/2024,2796,Primary Credit - 5496,MEIJER # 306 WARREN MI,$4.49,$25.31,
1/18/2024,2795,Primary Credit - 5496,MEIJER STORE #306 WARREN MI,$20.82,$20.82,
1/17/2024,2794,Primary Credit - 5496,Online payment from CHK 7139,-$2591.36,$0.00,
1/17/2024,2793,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$2591.36,
1/17/2024,2792,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$12.19,$2589.46,
1/17/2024,2791,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$2577.27,
1/17/2024,2790,Primary Credit - 5496,KIT CHEN THAI BY TOEY WARREN MI,$11.66,$2574.42,
1/16/2024,2789,Primary Credit - 5496,Big Boy Restaurant Gro Fraser MI,$33.64,$2562.76,
1/13/2024,2788,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$16.70,$2529.12,
1/12/2024,2787,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$2512.42,
1/12/2024,2786,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$5.71,$2510.52,
1/11/2024,2785,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.15,$2504.81,
1/10/2024,2784,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$2502.66,
1/10/2024,2783,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$15.51,$2499.81,
1/10/2024,2782,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$20.83,$2484.30,
1/10/2024,2781,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$581.86,$2463.47,
1/10/2024,2780,Primary Credit - 5496,U-HAUL MOVING & STORAGE OROCHESTER H MI,$34.93,$1881.61,
1/9/2024,2779,Primary Credit - 5496,BP#9729468JULIAN PETROLE WARREN MI,$38.83,$1846.68,
1/9/2024,2778,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$1807.85,
1/9/2024,2777,Primary Credit - 5496,LITTLE JOE'S CONEY ISL WARREN MI,$19.94,$1805.00,
1/8/2024,2776,Primary Credit - 5496,AUTOZONE 6599 FRASER MI,$14.83,$1785.06,
1/8/2024,2775,Primary Credit - 5496,THE HOME DEPOT #2758 SHELBY TOWNSHMI,$5.24,$1770.23,
1/8/2024,2774,Primary Credit - 5496,U-HAUL MOVING & STORAGE OROCHESTER H MI,$15.85,$1764.99,
1/8/2024,2773,Primary Credit - 5496,TST* KYOTO JAPANESE STEAKSHELBY TOWNSHMI,$47.08,$1749.14,
1/8/2024,2772,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.99,$1702.06,
1/6/2024,2771,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$1699.07,
1/6/2024,2770,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$1697.17,
1/5/2024,2769,Primary Credit - 5496,PETSMART # 0685 ROSEVILLE MI,$47.68,$1694.32,
1/5/2024,2768,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.65,$1646.64,
1/5/2024,2767,Primary Credit - 5496,LOVE SUSHI FRASER MI,$28.25,$1644.99,
1/5/2024,2766,Primary Credit - 5496,SQ *ESTIA GREEK STREET FOWarren MI,$14.20,$1616.74,
1/4/2024,2765,Primary Credit - 5496,RITE AID 04339 STERLING HEIGMI,$114.55,$1602.54,
1/4/2024,2764,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$1487.99,
1/4/2024,2763,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$29.35,$1483.42,
1/3/2024,2762,Primary Credit - 5496,ROYAL BENGAL WARREN MI,$13.40,$1454.07,
1/3/2024,2761,Primary Credit - 5496,MARATHON PETRO259739 NAPOLEON OH,$35.07,$1440.67,
1/2/2024,2760,Primary Credit - 5496,Debrand Fine Chocolates Fort Wayne IN,$16.20,$1405.60,
1/2/2024,2759,Primary Credit - 5496,Debrand Fine Chocolates Fort Wayne IN,$71.80,$1389.40,
1/2/2024,2758,Primary Credit - 5496,KEKIONGA CIDER COMPANY FORT WAYNE IN,$51.84,$1317.60,
1/2/2024,2757,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$20.20,$1265.76,
12/29/2023,2756,Primary Credit - 5496,THE PET BEASTRO (WARREN) WARREN MI,$16.21,$1245.56,
12/29/2023,2755,Primary Credit - 5496,Pet Supplies Plus 0043 Warren MI,$58.28,$1229.35,
12/29/2023,2754,Primary Credit - 5496,MARATHON PETRO200675S MARROSEVILLE MI,$40.25,$1171.07,
12/28/2023,2753,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$1130.82,
12/28/2023,2752,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$90.05,$1127.97,
12/27/2023,2751,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$1037.92,
12/26/2023,2750,Primary Credit - 5496,CVS/PHARMACY #08091 FRASER MI,$29.22,$1033.35,
12/26/2023,2749,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$33.08,$1004.13,
12/26/2023,2748,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$20.93,$971.05,
12/26/2023,2747,Primary Credit - 5496,MEIJER # 145 FRASER MI,$33.74,$950.12,
2/24/2024,2746,Primary Credit - 5496,JETS PIZZA - MI-007 ROCHESTER MI,$1.85,$80.94,
2/24/2024,2745,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$79.09,
2/24/2024,2744,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$76.44,
2/23/2024,2743,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$73.59,
2/23/2024,2742,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$71.69,
2/23/2024,2741,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.19,$68.84,
2/22/2024,2740,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$66.65,
2/21/2024,2739,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$64.75,
2/21/2024,2738,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$22.78,$62.85,
2/20/2024,2737,Primary Credit - 5496,JIMMY JOHNS 2184 WARREN MI,$8.89,$40.07,
2/19/2024,2736,Primary Credit - 5496,HARU FRESH JUICE CARTOON STERLING HEIGMI,$16.20,$31.18,
2/19/2024,2735,Primary Credit - 5496,HARU FRESH JUICE CARTOON STERLING HEIGMI,$6.36,$14.98,
2/19/2024,2734,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$5.77,$8.62,
2/17/2024,2733,Primary Credit - 5496,PAYMENT - THANK YOU,-$661.86,$2.85,
2/17/2024,2732,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$664.71,
2/16/2024,2731,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$661.86,
2/14/2024,2730,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$14.12,$659.21,
2/14/2024,2729,Primary Credit - 5496,MEIJER # 145 FRASER MI,$5.84,$645.09,
2/13/2024,2728,Primary Credit - 5496,SCHOTTS MARKET FRASER MI,$16.85,$639.25,
2/12/2024,2727,Primary Credit - 5496,JETS PIZZA - MI04 WARREN MI,$31.73,$622.40,
2/12/2024,2726,Primary Credit - 5496,PETSMART # 0685 ROSEVILLE MI,$47.67,$590.67,
2/12/2024,2725,Primary Credit - 5496,MEIJER STORE #145 FRASER MI,$17.04,$543.00,
2/5/2024,2724,Primary Credit - 5496,THE HOME DEPOT #2707 ROSEVILLE MI,$186.49,$525.96,
2/5/2024,2723,Primary Credit - 5496,BP#9792532SNA INVESTMENT ROSEVILLE MI,$40.18,$339.47,
2/5/2024,2722,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.19,$299.29,
2/3/2024,2721,Primary Credit - 5496,ROYAL BENGAL WARREN MI,$14.83,$297.10,
2/3/2024,2720,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.59,$282.27,
2/2/2024,2719,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$279.68,
2/2/2024,2718,Primary Credit - 5496,TACO BELL 350900350983 WARREN MI,$8.88,$276.83,
2/1/2024,2717,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.65,$267.95,
2/1/2024,2716,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.59,$266.30,
1/31/2024,2715,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$18.99,$263.71,
1/31/2024,2714,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$244.72,
1/31/2024,2713,Primary Credit - 5496,LITTLE JOE'S CONEY ISL WARREN MI,$15.68,$241.87,
1/30/2024,2712,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$226.19,
1/30/2024,2711,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.65,$223.54,
1/30/2024,2710,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$221.89,
3/25/2024,2709,Primary Credit - 5496,COSTCO WHSE #0394 ROSEVILLE MI,$292.43,$569.16,
3/25/2024,2708,Primary Credit - 5496,COSTCO WHSE #0394 ROSEVILLE MI,$7.07,$276.73,
3/25/2024,2707,Primary Credit - 5496,HARU FRESH JUICE CARTOON STERLING HEIGMI,$9.96,$269.66,
3/23/2024,2706,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$259.70,
3/23/2024,2705,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$3.28,$257.05,
3/22/2024,2704,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$253.77,
3/21/2024,2703,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$249.20,
3/20/2024,2702,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$246.35,
3/20/2024,2701,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$18.84,$243.70,
3/20/2024,2700,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$224.86,
3/18/2024,2699,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$34.67,$222.01,
3/18/2024,2698,Primary Credit - 5496,THE HOME DEPOT #2707 ROSEVILLE MI,$62.88,$187.34,
3/18/2024,2697,Primary Credit - 5496,THE HOME DEPOT 2707 ROSEVILLE MI,$82.60,$124.46,
3/18/2024,2696,Primary Credit - 5496,PAYMENT - THANK YOU,-$1142.79,$41.86,
3/18/2024,2695,Primary Credit - 5496,BUFFALO WILD WNGS 3179 CLINTON TWP MI,$26.65,$1184.65,
3/18/2024,2694,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.49,$1158.00,
3/18/2024,2693,Primary Credit - 5496,TST* PHULKARI PUNJABI KITmadison heighMI,$12.72,$1155.51,
3/16/2024,2692,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$1142.79,
3/15/2024,2691,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$1139.94,
3/15/2024,2690,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$1137.29,
3/14/2024,2689,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$1134.64,
3/14/2024,2688,Primary Credit - 5496,MEIJER # 145 FUEL FRASER MI,$50.39,$1131.79,
3/13/2024,2687,Primary Credit - 5496,CHIPOTLE 2638 WARREN MI,$13.94,$1081.40,
3/13/2024,2686,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$16.98,$1067.46,
3/12/2024,2685,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$1050.48,
3/12/2024,2684,Primary Credit - 5496,Subway 52751 Warren MI,$8.67,$1045.91,
3/11/2024,2683,Primary Credit - 5496,HARU FRESH JUICE CARTOON STERLING HEIGMI,$3.71,$1037.24,
3/11/2024,2682,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$61.81,$1033.53,
3/11/2024,2681,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$25.00,$971.72,
3/11/2024,2680,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$65.26,$946.72,
3/11/2024,2679,Primary Credit - 5496,FATHER & SON PIZZERIA CHESTERFIELD MI,$2.50,$881.46,
3/11/2024,2678,Primary Credit - 5496,HARBOR FREIGHT TOOLS 407 MADISON HEIGHMI,$2.08,$878.96,
3/11/2024,2677,Primary Credit - 5496,CHIPOTLE 4148 CLINTON TOWNSMI,$26.66,$876.88,
3/9/2024,2676,Primary Credit - 5496,ODE AUTO REPAIR AND TIRE WARREN MI,$33.00,$850.22,
3/9/2024,2675,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$26.49,$817.22,
3/9/2024,2674,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$15.87,$790.73,
3/9/2024,2673,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$5.00,$774.86,
3/9/2024,2672,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$17.31,$769.86,
3/7/2024,2671,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$752.55,
3/7/2024,2670,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$749.90,
3/6/2024,2669,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$25.97,$747.05,
3/6/2024,2668,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$721.08,
3/6/2024,2667,Primary Credit - 5496,KIT CHEN THAI BY TOEY WARREN MI,$11.66,$718.23,
3/6/2024,2666,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.19,$706.57,
3/4/2024,2665,Primary Credit - 5496,COSTCO GAS #0394 ROSEVILLE MI,$34.19,$704.38,
3/4/2024,2664,Primary Credit - 5496,COSTCO WHSE #0394 ROSEVILLE MI,$245.90,$670.19,
3/4/2024,2663,Primary Credit - 5496,HARU FRESH JUICE CARTOON STERLING HEIGMI,$12.72,$424.29,
3/4/2024,2662,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$3.48,$411.57,
3/2/2024,2661,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$2.65,$408.09,
3/1/2024,2660,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$405.44,
3/1/2024,2659,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$18.17,$403.54,
3/1/2024,2658,Primary Credit - 5496,LITTLE JOE'S CONEY ISL WARREN MI,$12.96,$385.37,
2/29/2024,2657,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$372.41,
2/29/2024,2656,Primary Credit - 5496,THE HOME DEPOT #2707 ROSEVILLE MI,$113.80,$369.56,
2/28/2024,2655,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$27.20,$255.76,
2/27/2024,2654,Primary Credit - 5496,CONTINENTAL SERVICE WARREN MI,$1.90,$228.56,
2/27/2024,2653,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$226.66,
2/27/2024,2652,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$36.54,$223.81,
2/27/2024,2651,Primary Credit - 5496,TACO BELL #037169 FRASER MI,$5.08,$187.27,
2/26/2024,2650,Primary Credit - 5496,KELLY CAR WASH CLINTON TOWNSMI,$9.54,$182.19,
2/26/2024,2649,Primary Credit - 5496,THE HOME DEPOT 2707 ROSEVILLE MI,$89.52,$172.65,
2/26/2024,2648,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$2.19,$83.13,
4/15/2024,2647,Primary Credit - 5496,FI *RESTAURANT WARREN MI,$12.46,-$78.15,
4/12/2024,2646,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,-$90.61,
4/12/2024,2645,Primary Credit - 5496,MARATHON PETRO200675S MARROSEVILLE MI,$54.34,-$93.46,
4/11/2024,2644,Primary Credit - 5496,Online payment from CHK 7139,-$569.16,-$147.80,
4/11/2024,2643,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$5.38,$421.36,
4/10/2024,2642,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$16.19,$415.98,
4/10/2024,2641,Primary Credit - 5496,MEIJER # 306 WARREN MI,$22.05,$399.79,
4/9/2024,2640,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$377.74,
4/8/2024,2639,Primary Credit - 5496,MICRO CENTER #055-RETAIL MADISON HEIGHMI,$47.55,$373.17,
4/8/2024,2638,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$7.37,$325.62,
4/5/2024,2637,Primary Credit - 5496,RITE AID 04339 STERLING HEIGMI,$87.06,$318.25,
4/5/2024,2636,Primary Credit - 5496,VENTIMIGLIA ITALIAN FOODSSTERLING HEIGMI,$22.05,$231.19,
4/3/2024,2635,Primary Credit - 5496,KIT CHEN THAI BY TOEY WARREN MI,$11.66,$209.14,
4/2/2024,2634,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$4.57,$197.48,
4/2/2024,2633,Primary Credit - 5496,STONY CREEK ROADHOUSE 586-7819108 MI,$46.42,$192.91,
4/1/2024,2632,Primary Credit - 5496,SQ *KURA REVOLVING SUSHI Troy MI,$75.97,$146.49,
4/1/2024,2631,Primary Credit - 5496,FI *RESTAURANT WARREN MI,$13.01,$70.52,
3/30/2024,2630,Primary Credit - 5496,MARKET@WORK 2067379149 RENTON WA,$6.67,$57.51,
3/29/2024,2629,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$3.01,$50.84,
3/28/2024,2628,Primary Credit - 5496,PAYMENT - THANK YOU,-$637.98,$47.83,
3/28/2024,2627,Primary Credit - 5496,"BP#2156800FRANK FUELS, I WARREN MI",$47.83,$685.81,
3/27/2024,2626,Primary Credit - 5496,GRAND TAVERN ROCHESTER HILMI,$29.32,$637.98,
3/27/2024,2625,Primary Credit - 5496,JIMMY JOHNS 2184 WARREN MI,$13.75,$608.66,
3/26/2024,2624,Primary Credit - 5496,CHIPOTLE 2638 WARREN MI,$22.90,$594.91,
3/26/2024,2623,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$572.01,
5/21/2024,2622,Primary Credit - 5496,PAYMENT - THANK YOU,-$22.53,$0.00,
5/13/2024,2621,Primary Credit - 5496,KIT CHEN THAI BY TOEY WARREN MI,$11.66,$22.53,
5/11/2024,2620,Primary Credit - 5496,ETERNAL GAMES NEW BALTIMOREMI,$5.00,$10.87,
5/10/2024,2619,Primary Credit - 5496,PAYMENT - THANK YOU,-$466.26,$5.87,
5/10/2024,2618,Primary Credit - 5496,FATHER & SON PIZZERIA CHESTERFIELD MI,$7.08,$472.13,
5/10/2024,2617,Primary Credit - 5496,BIGGBY COFFEE #676 586-3829002 MI,$2.85,$465.05,
5/10/2024,2616,Primary Credit - 5496,LA QUINTA MOTOR INNS 317-2474281 IN,-$100.00,$462.20,
